   791   339   297   201    10   546   543   890   336   401   211   539   185    96   898   438   180   951   702     6   532   852   795   905   299   320   479    33   493   349   949   163   880   899   492   861   428    97   273   527   828   108   791   577   958   765   543    74   157   830   888   556   815   699   840   786   911   866   787     8   575    37    49   340   733   235   367   340   789   740    31   754   837   441   161   658    15   282   216    88   492   722    72   478    10   906   713    47    15   686    76   182   921    84   348    20   795   985   643   317
   832   831   105    20    73   971   162   244   697   785   566   298   974    16   500   685   889   608   911   276   685     9   574   511   362   431   830   973   287   264   377   136   784   142   724   677   997   463   382     6   421   796   525   111   172   495   714   829   701   357   196   957     5   795   965   804   758   973   872   946   349   880   649    30   822   789   531   972    21   979   836   683   693   566   326   359   612   950   502   685   303   854   174   317   778   871   349   307    87   955    95   359   970   925   669   382   585   886   639    24
   381   386   822    69   913   557   202   335   387    10   855   297    26   957   792   566    80   184   926   498   171   598   893   741   381   452   428   871     6   915   655   219   989   705   869   193   961   107   774   435   996   440   750   321    27   981    23    44   641   245   717   157   318   795   683   376   259   582   891   280   251   714    15   813   132   931   708   113   153   584   639   809   789   804   735   580   564    65    79   570   423     1   147   449   267   457   702   744   201   554   192   122   791   974   139   540   268   194   566   543
   295   368   493   757   931   911   927   349   772   659   919   808   229   677   547   683   271   998   104   804   538   937   802   205   545   569   462   151   113   536   479   290   878   740   203   715   710   517   366    15   548   305   189   347   146   399   299   920   579   465   942   495   101   237   956   694    58   185   362    56   219   769   244   200   955   346   542   834   343   168   449   124   706   107   325   832   276   476   131     7   981    19   325   521   369   197   599    24    46     5   501   215   889   413   902   315    19   653   245    88
   836   745   808   728   707   111   116   962   286   169   843   624   180   310   223    10   702   781   156   465   997   120    65   631   108   137    67   100   179   146     5   232   892   699   631   496   548   262    91   101   432    30   281   446   881   296   278   266   759   451   567   627   347   933   169   794   826   791   904    61   466   838   394   108   770     9   680   857   805   344   619   688    24    27   519   327   379   124   715     9   800   865   815   322   485    91   371   749   862   789   599   983   710   131   975    87    30   417   172   303
   356   968   571   200   187   722   783   616    24   924   740   471   562   734   843   211   603   102   161   101   705   656   642     2    25   191   691   507   519   204   240   315    23    20   133   176    75   380   763   941   957   110   823     9   373   603   395   813   735   490     7   160   209   417   631   463   593   293   809   210   760   246   147   607   103   992   451   549   749   625   892   631   903   969   451   560   871   391   909   167   258   166    83   783   797   131    30   444   348   984    79   666   319   449   949   991   846   783   762   861
   887   731   488   298   545     6    54   804    51   936   842   538    39   859   602   960   320   725   212   902   326   557   107   389   814   725   698   158   863   278    14   364   875   539   721     1   343   379   268   312    68   520   824   429   794   734   402   914   693   344   969   794   133   872   304   482   954   749    30   704   466   343   352    24   778   707   494   728   847   350   776     5   757   665   344     4    39   818   700   353   383   830   155   473   740   351    14   296    93   609   417   417   473   982   891   728   268   230   769   111
   366   805    56   646   395    87   163   215   142   148   789   940   334   644   124   631   159   691     6   689   595   162   663   654   451     7   224   106   586     5   349   120   366   725   939   602   988     1    27   240   907   925   357   633   543   616   978   429   726   866   724   257   661   243   834   670    41   635   683   850   805   906   737   818   571   588   509   512    14   529   247   913   888   824   818   616   451    34   987   763   597   340   355   764   127   232    37    44   404   617   831   369   312   733   622    22   173   100   646   185
   879   335   486    22    89   214   928   276   218   414   562   768    45   419   434   810   605   353   776   835   563   310   847   527   998   335   651   501   267   918   695   222   307   301   619   382   590   233   881    38    92   785    31   614   380     4     5   123    59   851   509   575   265   447   879   703   820   896   240   275   250   574   804   614   616   830   957   471   925   847   411    11   471   352   893   738   300   735   743   697    52   841   590   330    68   918   133   205   286    34   340   552   746   175   237   640   459   656   138   122
    93   208   994   426   493    74   438   756   295   605   889   714   575   719   139   638   613   569   704   233   200   958   935   409   696   951   207   125     9   960   118   446   460   516   998   539   233   306   991   556   586   767   135   524     9   525   431   590   987   150    47   673   127   307   610   937   118   806   196   886   907   804   692   666   821    25   548   812   697   447   845    92   691   680   318   674   866   732   532   937   337   907   784     4   872   986   366   450   542   870   930   769   919   403   182   192   560   225     7   669
   750   232   964   451   103   613   927   920   995   852   959    10   806   760   491   979   716   952   510   705    21   305   113     9   815   218   932   630   291   380   143   182   729   890   882     1    33   798    54   752    72   366   987   382   680   735     1   927   397   907   267   437   463   180   493   664   233    79   947     4   631     6    30    33   453   848   667   601   346   645    67   506   940   596   721   640   776   303   362   364   321    38   112   529     4     2   337   993   908   489   897   359   251   356    27    23   502   500   876   949
   420   789   355    89   400   422   981   594   847   474    12   325   227   394   265     4   904   542   300    96   816   267    26   332   558   236   705   832   587    56   883   765    68   298   205   870   657   599   972   613   818   162    59   869   763   930   935   521   558   104   917    68    29   664   841   167   320   215   393   257   855   584   586   479   633   443   235   435   635   278   528   375   355   832   477    16   285   999     4   190   404   706    50   821   405   230     3    67    53   474    19   165   581   628   526   108   788   320   268   704
   708   751   359   388   665   626   111   670   291    55   497   380   659   298   444   744   531   397   442   635    51   441    30   261   428   283   830   485   854   263   187   111   576   676   202   558    12   236   527   671     5   922   242   517   230   386   684   760   298   882   198   366   299   332   246   730   971   297   358   380   862   745    70   896   251   398    23   943   752   874   724    51    18    85   266   410   850   449     8   602   107   396   820    15   349   338   931    72   246   623   678     1   838   405   686   558   773   748   163   991
   946   729   911   669   799    79   886   882   700   861   528   933   814   762   840   656   294   453   152   235   962   133   614   325   360    58   553   980   590   875   831   541   841   908    12   233   596   964     4   164   402   890   884   950   357   246   543    11   871   593   698   226   457   300   854   654   881   854   825   285   901     4   101   286   562   961   853    44   223   557   911    80   743   636   126   603   977   732   833   566   497   231   490   293   143   843   248   853   696   310   828   647    62   766   368   835   362   759   172   959
