   574   721   596   737   713   583   186   351    89   128   395   769   243   320   135   182    90   499   452   775   248   154   398     8   507   213   625   213   231   372   278   256    96   550   733   505   492   471   109   615   313    80   770   378   116    84   616   186   256   676   559   631     9   397    25   685   209   758    76    81    44    61    24   574   541   357   579    38   237    94   316   212   590   753   361   223   160   502   157   786   746   232   267   635   789   281   633    69   136    49
   221   444   775   574   320   160    52   280   578   484    54   492   461   177   739   175   647   377   504   415   587   623   531   169   123   526    81   374   432    81   118     9   524    21   404     2   616   713   153   650   692   406   321    59   163    59   655   252    25   417    16   763   540   140   779    42   304    72   324   753   112   473    88   147   463     7   286   269   482    31   472   650   329    41   392   316   298   128   254   318   333   481    87   371   370   423   234   511   154   168
   325    13   584   629   219   238   689   527     5   428   657   643   654   191   749    87   581   430   664   368   687   320     9   768   654   563   580   649     1   721   497   205   445    76   774   311   274   712   580   205     5   126   699   108   222   692    20   291    51   686   431   616   452     1   449   609   303   346    32   249   133   328   416    19   194   343   274   149   587   413   416   731   590    72   275   724   360   635   137   255   698   794   711   385   514    15   599    12   330   563
    48   156   644   316   441   517   510   616    69   396    99   172   432   425   119    89   354   752   640    18   515   569   322   505   101   298   552   672   508   551   223   603   130   552   545   523   147   655     5   481   123    85   153   494     4    23   678    96   335   446   580   232   699   481   541   599     1   105   313   192    15   235   740   598   556   506   272   726   493   753   140   343   616   595   693   780   227   205   712   122   194   517   788   536   227   459   508    36   685   680
   759   248   268   370   338    18    39   589   171   651   727   221    53   363   331   661   680   615   224    16   335   256   217   648   558   712   282     5   359   668   233    67   248   146    96   421   260     4   268   223   320   400    25   203   734   274   577   178   422   358   240    92   779   305     1    52   187   578   691    30   720   351   628   198   433   491   641   764     3   442    21    98   745   230   680   127   746   460   684   324   357   390   111   562   536   207   717   373   421   220
   690   138   167    65   718   341   730   752    59    54   306   604   562    15   484   300   329   571   717    15   575    12   758   510   605   202   455   455   167   187   158    46   766   160   230   327   732   267   761    19    88   100    26   608   768   305    11   357   255   100   412   761    13   431   745   786   244   138   387   444   525   261   614   743    19   419   156    57   420   707   684   472   730   109   120   148    54   538   621   522   245   567   678   749   711   697   645   210   568   709
   632   398   185   237   682   361     8   606   490   434   433   736   269   428   681   169   533     8   148   293   608   719   265   783   144   712   761   562   348   564   426   790   244   636   429     7   239   500   174   383   500   504   394   447   304   759   195   145   704   186   712   393   590     1   342   131   638   218    86   602   662   431   293   633   405   306   767   554   588   435   105   742   125   259   726   711   320   349   652   440   144   672   382   531   728   643    63   629   190     3
   666   484   631    84   165    71    59   381   337   129   623   475   557   122   379   453    76   260   779   588   315   400   588     3   711   724   433   729   494    76   548   417   213   459   633   266   289   244   189   664   392   665   230     1    44   302   400   612   627   226   238   579   500   696   797    79   479   306   488   490   337     5   129   420    85   695   138   237   744   571   692   416   561   450    83   157   584    54     4   499   531   772   354   133   606    81   172   697   391   206
   305   529   601   658   692   311   730   295   501   161   647   536   310   444    44   684   531   304    21   240   238   634   293   595    64   526   317   741   708   508   137   142   353   715   131   208   304   361   226   342   443   388     5    10   210   524   274    89   791   322   541   695   133   446   769   411   189   619   660   537   797   355   738   600    24   414    21     9   309    18    27   608   513   341   706   573   157   293   254   719   266   546   589   584   207   310   237   713   746   304
   236   427   583   394   294   535   744   468    63   742   587   706   618   733   689   735   305   746   183   178   609   437    96   525   217    17   362    83   794   188   430   204   106   641   556   260   436   155    46   370   213   784    90   647   700   383   774   432   702   398   726   162   189   186   568   772   771   292   309   131   438   543   712   151   332   760   116   530   197   239   210     8   463   666   474   754   179   181    81   206   240   765   181   523    46   262   683   290    32   228
