   172   994   913   594   756   259   411   575    16   956   569    26    58   935   915   128   125   690    14   460   951   689   306    36   327   135   195   122   590   975    68   127   709   777   806   983   860   692   543   506   812     1   680   691   297   958   732   794   571   784
   497   964    10   274   920   401   666   806   898   300   952     6   988   113   299    41   630   349   244   729   492   854   798   527   538   987   958   764   927   830   400   463   840   730    79     8   718    30   733   302   601   740   779   940   161   149   303    88   487   112
   605   355    73   495   594   785    95   227   500   559   542   276   521    26   362     5   832   264   500    68   724   377   599     6     6    59   172   804   521   357   731    29   965   217   215   946   545   586   822   928   435   979   348   355   326   176   999   685   507    50
   662   359   913   224   670    10   664   659   792   476   397   498   178    30   381   129   485   915   343   576   869    82   236   435   444   242    27   645   760   245   196   299   683   544   297   280   570    70   132    12   943   584   810    18   735   660   449   570   204   820
   534   911   931   910   882   659   381   814   547   281   453   804   256   614   545   524   980   536   968   841   203   379   964    15   679   884   146   613    11   465   224   457   956   592   854    56   920   101   955   661    44   168    33   743   325   913   732     7   680   490
   980   891   707   161   154   169   200   968   223   634   106   465   600   916   108   769   560   146   830   845   631    31   234   101   513   676   881   117   298   451   114   983   169   986   889    61   926   982   770   329   563   344   176   186   519   485   145     9   462   519
   426   400   187   606   118   924   605   518   843   153   101   101   668   505    25   813   592   204    87   521   133   974   988   941   230   579   373    39    71   490   166   398   631   463   952   210   600   553   103   728   927   625   137   283   451   634   580   167   992   831
   861   273   545   535   135   936   259   460   602   818   383   902   785   968   814   256   496   278   533   858   721   562    24   312   555   243   794   516   906   344   246   318   304   642   348   704   603   491   778   638   785   350   224   811   344    61   918   353   745   424
   755   552   395   495   333   148   608    22   124   126   446   689   920   682   451   602   675     5   239   557   939   677   987   240   554   695   543   941   688   866   268   152   834   284    11   850   710   796   571   986   763   529   528   946   818    92   982   763   513   498
   149   423    89   814   508   414   197    20   434   697   468   835   548   120   998   279    91   918   764   448   619     1   590    38   512   542   380   552   946   851   593   405   879   670   922   275   248   417   616   819   683   847   752   569   893   143   253   697   639   363
   284   898   493    68   117   605   698    19   139   756    97   233   200   288   696    24   902   960   889   125   998   932   778   556   128    24     9   884   143   150   763   653   610   889   773   886   458   862   821   451    15   447   166   579   318   186   736   937   190   450
   339   853   103   543   929   852   539   366   491   180   999   705   852   536   815   479   625   380   163   233   882   428   796   752   108   506   680   543   152   907   556   550   493   911   819     4    37   544   453   367   925   645   754   122   721    15   692   364   722   481
   831   206   400   162   749   474   298   735   265   889   368    96     9   791   558   830   485    56   136   282   205   997   509   613   796   107   763   714   753   104   957   624   841   758    68   257   880   477   633   531   245   278   683   350   477   612   596   190   854    89
   386   865   665   202   464    55   297   300   444    80     6   635   598   164   428   428   898   263   219   402   202   961   390   671   440    31   230    23   787   882   157   899   246   259   118   380   714   140   251   708    29   874   809   636   266   564   642   602     1    90
   368   367   799   927   859   861   808   222   840   271   712   235   937   695   360   462   650   875   290   498    12   710     2   164   305   415   357   299    12   593   495   257   854    58    81   285   769   220   562   542   236   557   124   431   126   276   816   566    19   526
