    71    90    74    92    89    72    23    43    11    16    49    96    30    40    16    22    11    62    56    96    31    19    49     1    63    26    78    26    28    46    34    32    12    68    91    63    61    58    13    76    39    10    96    47    14    10    77    23    32    84    69    78     1    49     3    85    26    94     9    10     5     7     3    71    67    44    72     4    29    11    39    26    73    94    45    27    20    62    19    98    93    29    33    79    98    35    79     8    17     6    18    36    83    10    98    10    63    47     1    32
    27    55    96    71    40    20     6    35    72    60     6    61    57    22    92    21    80    47    63    51    73    77    66    21    15    65    10    46    54    10    14     1    65     2    50     1    77    89    19    81    86    50    40     7    20     7    81    31     3    52     2    95    67    17    97     5    38     9    40    94    14    59    11    18    57     1    35    33    60     3    59    81    41     5    49    39    37    16    31    39    41    60    10    46    46    52    29    63    19    21    74    64    24     7    55    60    31    99    99    72
    40     1    73    78    27    29    86    65     1    53    82    80    81    23    93    10    72    53    83    46    85    40     1    96    81    70    72    81     1    90    62    25    55     9    96    38    34    89    72    25     1    15    87    13    27    86     2    36     6    85    53    77    56     1    56    76    37    43     4    31    16    41    52     2    24    42    34    18    73    51    52    91    73     9    34    90    45    79    17    31    87    99    88    48    64     1    74     1    41    70    68    73    34    93    49     2    72    65    70    63
     6    19    80    39    55    64    63    77     8    49    12    21    54    53    14    11    44    94    80     2    64    71    40    63    12    37    69    84    63    68    27    75    16    69    68    65    18    81     1    60    15    10    19    61     1     2    84    12    41    55    72    29    87    60    67    74     1    13    39    24     1    29    92    74    69    63    34    90    61    94    17    42    77    74    86    97    28    25    89    15    24    64    98    67    28    57    63     4    85    85    81    99    90    94    79    81    21    67    58    98
    94    31    33    46    42     2     4    73    21    81    90    27     6    45    41    82    85    76    28     2    41    32    27    81    69    89    35     1    44    83    29     8    31    18    12    52    32     1    33    27    40    50     3    25    91    34    72    22    52    44    30    11    97    38     1     6    23    72    86     3    90    43    78    24    54    61    80    95     1    55     2    12    93    28    85    15    93    57    85    40    44    48    13    70    67    25    89    46    52    27    51    52    57    16    41    61    54    25    83    81
    86    17    20     8    89    42    91    94     7     6    38    75    70     1    60    37    41    71    89     1    71     1    94    63    75    25    56    56    20    23    19     5    95    20    28    40    91    33    95     2    11    12     3    76    96    38     1    44    31    12    51    95     1    53    93    98    30    17    48    55    65    32    76    92     2    52    19     7    52    88    85    59    91    13    15    18     6    67    77    65    30    70    84    93    88    87    80    26    71    88    24    86    80    54    86    66    54    71     2    45
    79    49    23    29    85    45     1    75    61    54    54    92    33    53    85    21    66     1    18    36    76    89    33    97    18    89    95    70    43    70    53    98    30    79    53     1    29    62    21    47    62    63    49    55    38    94    24    18    88    23    89    49    73     1    42    16    79    27    10    75    82    53    36    79    50    38    95    69    73    54    13    92    15    32    90    88    40    43    81    55    18    84    47    66    91    80     7    78    23     1    57    71     1     4    54     3    73     1    84    36
    83    60    78    10    20     8     7    47    42    16    77    59    69    15    47    56     9    32    97    73    39    50    73     1    88    90    54    91    61     9    68    52    26    57    79    33    36    30    23    83    49    83    28     1     5    37    50    76    78    28    29    72    62    87    99     9    59    38    61    61    42     1    16    52    10    86    17    29    93    71    86    52    70    56    10    19    73     6     1    62    66    96    44    16    75    10    21    87    48    25    34    54    58    64    47    47    82    24    44    53
    38    66    75    82    86    38    91    36    62    20    80    67    38    55     5    85    66    38     2    30    29    79    36    74     8    65    39    92    88    63    17    17    44    89    16    26    38    45    28    42    55    48     1     1    26    65    34    11    98    40    67    86    16    55    96    51    23    77    82    67    99    44    92    75     3    51     2     1    38     2     3    76    64    42    88    71    19    36    31    89    33    68    73    73    25    38    29    89    93    38    25    57    74     1    14    89    13     1    39    70
    29    53    72    49    36    66    93    58     7    92    73    88    77    91    86    91    38    93    22    22    76    54    12    65    27     2    45    10    99    23    53    25    13    80    69    32    54    19     5    46    26    98    11    80    87    47    96    54    87    49    90    20    23    23    71    96    96    36    38    16    54    67    89    18    41    95    14    66    24    29    26     1    57    83    59    94    22    22    10    25    30    95    22    65     5    32    85    36     4    28    21    92     1    24    22    28    95    82    96    54
