    10    22    22     5    20     5    21     5    34    33
    10     8    32    31     5     5    44    46    10    44
    22    48    34    18    35    47     5    46     5    31
     6    33    48    10    46    44    34    36    45    33
     5    10    47    22     5    46    33     7    35    21
    22     6    21     9    47    32    21    31    18     5
    35    44     9    18    32     7    47    21    45    23
    33     5    33     7    33    23    20    44    35     5
    47     6    10    21    34     5    44     9    23    31
    20     5     5     5     5    48     8    21    48    32
     6    33     8     5     5    33    22    22    47    46
    18    47    36     5    22    18    10     5    19    48
    22    19    44     9     7     6    34    47    10    19
    36     7    19    46    23     9    44    23    23    19
    22    22    35     6    21    35     8    20     9    19
    19     5    47    47    22    19    47    33    45    31
    32    22    35    22    21     9    32    46    18    19
    33    45    34     8    18    20    45     8     8     9
    34    45    32    32    48     5    22    36    31    44
    22     5     9    47    45     5    47    18    20    34
     9    44    34    31    31    23    36    31    23     8
    46     5    23    33     8     7    47    21    18     6
     5    47     6     5    31    47    45    35    31     7
    36     5    10    46     5    23    32    20     6    44
    47    19     5     5    45    45    47    44    47     9
     5     5    44     6    10     5    23     7    32    34
     6     7    18    10    34    47     5    47    22     5
    48     8     9    36    45    20    10    21    19    44
     5    46    34     7     7    33    18     5    45    10
     5    18     5    44    10    45    48     8     9    19
    22     5     9    36    31    36    34    20    46    47
    19    32     5     7    47    47     5     7     9    18
     5    46    22    35    46    33    36    21     5     5
    19     9    21     5    22    31    18    45    36    44
    35    21    47     7    44    31    35     5     5    44
    45     8    36    31    33    48     7    46    21    20
    35    23    23    18    47     5    23     8    46    48
    44    34    19    20    18    46    23    35    18    48
    31    44     5    21    36    22    21    22     9    35
    22    48    23     6     9    45     5    32    23    21
    21    44    31    32    31     9    48     5    35    23
     5     6    35    35    36    10    35    21    20    21
    21     8    33    45    46     5    23    19    35    18
    23     7    34    36    44     6    44    45    23    44
     9    44    19    34    32     5    21    48    31    34
    46    46    34     8     5     5    20    33     8     5
     5     5     5    19    36    20    23    48     6     5
    36    10    35    36    47    10     9     8    32     5
     5    21    18    10    46    44    34    47    32    34
    47    45    48    21    33     8     8    46     7    44
    22    34    22     7     5    36    44    18    33    18
    22    21    33    45    31    47     7    47    20    48
    33     5    33    47    10    20    48    35     6    20
    21    23     8    45    20    47     9    45    31     5
    45    19    10    44    18     7    44     5    31    33
    10    21    10    33    45     5    31    36    48    33
     5    35    20    31    33     7    31    45    18    44
    19    19     5    34    48     7    48    32    19    19
    44     5    36    48     8    22    32     6    36     8
    23     6    10    36    19    45    33    22     5    23
     5    46    36    23     7    47    31    35    31     8
    34    20    45     5    20     5    45    44     6    22
    34     8    31    22    23    20    31    19    48    19
    23    34    19     5     5    45    19    34     5    23
    33    10     5    19     5    10    19    36    20    18
    36    10    19    36    10    47     7     9    21    35
    10    18    23    34    19     5     7     5    36    19
    33    34    44     5     5    34     6    23    35     9
     5    33     8    19    47     5    18    23    31     8
    23    48    36    33    10    47     5    20     5    20
     5     6    34    35     9    20    46    47    33    45
    21    18    31    47    47     7    46    19    48    22
    44    45    36    33    10    44     8    44    47    36
    35    33    18     7    45    18    48    23    34    46
     7    44    10    19    33    20    33    22    10    21
    20    10     6    23    20    48    35    47    32     5
    18    22    23    22     7    18    23    45    33    48
    22    46    32    32    36    31    20    45    31     8
     8    23    47    36    32    46    32    21    18    47
    18    33    23    20    36    33    36    44    45    23
    31    21    32     7    18     5     5    33    33    33
    20     8    22     5     7     9    22    32     6    18
    48     5    47    47    44    48    33    35    45     5
    34    46     6    46     5    23     8     6    18    21
    33    45    47     7    48     5    23    31    22    20
    47    44    35     8    22    48     5    20     5    48
    45    34    44    18    36    46     7    48     5     7
     8     8    18    22    35    23    48    36     5    22
     5    34    19    20     5    46     8    34     8    20
    34    44     5    18    46    46    32    33    23    23
    32    34    34    18    23    46    23    31    23    44
    46     7    21    22    22    10    18     5    32    19
    18    34    45    45     9    21    36    10    32     6
     6     7    10    36     8    20    47    35    35     5
     7    44     9    32     8    19     7    46    20    22
    34     6    31    34    22     5    46    34     6    32
    19    46    36    36    21    32    22    36    20    46
     8    18    44     6    35    33    33     9    32     5
     5     5    46     6     8    46    18    33    23    18
    34    21    22     5    31     9    31     9    32    19
     6    46    10    22    32    47    45    21    22    20
    23     7    19    20    46     8    47    31     6    46
    34    36    34    10    18    32    18     9    23    33
     5    44     5     5    36    20    21     6    44    18
    33    34     7    22    35    22    23    48     8    34
