    26    27    31    20    26    28    36    27    31    29    29    32    25    19    32     3    32    28    35    32    22     2    18     9     2     7    29     9    32    23     5     4    24     9    23    31    12    16    25    16     2     6    19    20    16    30     7     4     3    18
    29    11    27    28    25    31    34    13    21    33    21    18     2    13    35     3    34    18    30    21    16    32    16    25     8    13     3     9    29    17    34    18     6    26     4    26    32    30    15    12    25    24     8    12     3    15    21    35    19    20
    16     8    25     2    11     2    12     2    32    28     2    31    14    19    18     7    28     8    26    11    28    34    22    26     7     3    21    15    25    23    26    20    22    27    19    18     2    36    23    19     6    19    18    29     3    13    12    21    28     2
     3    15    16     5    17    27    11    36    18    12    13    18    23    16    22    36     4    13    21    32    27    35     2     5    16    29    36    36    19     2     8     4    26     3    34     5     7    15    22    29     5    31    21     6    30    24    35    31    11     2
    14     2    26    20     2    13    10    11    12    34    27    27    15    30    33     3    34     2    32    18    13     4    35    15    28    35    11    28     2     5    19    27    31    32    18     9     3    18    36    31    18     5    28    32    16     3    17    18    34    11
    31     5    20     9    19    10    34    20    10    35    15    23     6    26    29    16    36    32    23    26    24    23    15    22     2    12     6     2     6    13    36    31    35    27     3    24    36    10    10    13    22    34    35     7    28    18    30    13    19     6
     4     6    13    14    21    19    33     4    17     3    12    13    22     8    22    13    18    30     2    31    25    19    28     5    24     4     4    32    34    13     2    15    34    10     8     2    19    20     3    14    31     2    13    21     9    19     2    18    28    35
    26    27     2    29    14     4    24    28    12    20    12    13    30    32    27     7     2    34    23     2     7     4    16    26    12     8    21    10    20    27     8    11    13    22     7    29    17     4    34    29    28    34    26    10     2     2    34    10    18    19
    19    23    25    29    12    35     8    17     7    15    11     7    36    23    25    25     4    20    21     7    23    35    22     4     4    10    21    35    11    24     2    11    35     8    15     8     2     7    20     4    25    19    14    10     5     2    15    34    13     4
     7     4    33    22    36    32    11    24    27    19    21     2     2     8    31    16    23    34     7    26    13     2    11    19     7     2     2    28     8    20    19    26     4     3    15    19    24    30    27     3    19    23    12    35    30    35    27    21    35     4
     9    29    22    34    15    34     6    36     3    35    23    12     2    21    15    26     4    21     4    18    28    34     3    31     2    14    26    23    26    14     9    33     5     2    28    31    25    36     8    10     6    18    31    11    27    17    24     7    15    28
    34    17    23    34    28     2    13    22     7     4    26    34    14    17     4     5    16    13    27    20    12    28    24    25    14     8    13    17     7    35    27    11    35    12     9     2    17    16    28    22    24    21    28    21    32     5    35    21    23    23
    16     3     7    30     2    23     2     2     6    15     6     4    30    17     9     9    11     2    29    28    24    16    18    32    36    26    32     4    32    29    12     2    27    12    29     8    30    12    18    22    12    21    25    33    18    29    19     3    33     4
    16    17    21    29    31     5     4     8    36    27     3     4    11    16     2    14    35    11    13    35    27    26     2     9    30    13    15     2    26    10    12    11    33     2    10    33    23    30     7    31    24     3     2    31    22    24    19    32    33    12
    14    21    21     2    19     2    20     3    33    31    14     7    30    29     3     2    13    25    15    13    26    35    10    16    11    34     2    25     3    29     5    31    36    14    24    22    33    12    23    32     2    15    35    26     3    25    32     5    10    20
    21     4    21     9    34    30    21    28    16     2    11    13     9    16    30     6    34    20    23    27    32     2    32     6    31    27    19    22    11     3    35     4    14    20    33     2    13     9    28    29    18     2     3     2     3    36     8    21    36    30
     4    31     7     2     2    31    21    21    35    24    16    34    13     2    26    16    14     2    17    36    21    18    13     9     6     5    10    34    14    17    12     6    17    24    27     9    22    27    28    17    26    26    11     5    20    11     8    19     9    18
    17     2    35    34    26    17    34    31    24    29    30    26    11    21    20     8    30    25    16    17    32    24    33     7    16    18    23     7     7     9    33    23    30    31    35     2    26    12    29    22    26     2     8    34    23     3    34    15    19    10
     8    13    33    28    29    28    12    28    28     7    25     3    28    31     7     5    34    20    15     5     2    34     4     3    29    35    24    11    29     6    12     2    14    24     3    27    30    18     5    22    34    17     2     2    23    23    34    22    35     9
     2     2    22     5    14     2    27     5    30    10     4     6    16    15    33    35     3    34    26     2    35     7     9    13    24    18    14    20    18    22     2    25    10     5     6    32    16     2    23    14     2    16     2    13    14    23    36     8     8    17
    21     3     9    13    29    12    33    19    25    34    17    31     2     5    34    34     2     5     8    15     2    25    21    11    24    31    13    20     3     2    17     9    21     2    26    29    15    24    13    13    11    21    34     6    13    29    10     2     2    22
    23     7    12    29    32    36     6    24    21    18    11    27    27    16    34     2    27     7    25    35    13    33    18    18    15    25    27    11    16    36    29    22     2    20    12    26    20    21     9    10    21    35    27     4     9    23     2    30    28    20
    21    22    29    30    28     8    36     2    11    27     3     4    11    11    12    14    11    21    19    21    20     7    31    23    25     2    28    17    11    16    27     6    10    12    13     4    13    23    27    13     9    22    17    10    30     3    20    35    28    10
    24    25    10     7     2     2    18    31     7     2     3     2     2    17    12    19    27    35     5     2    12    15    11    12    34    15     9     7    30     3     3    20    15    14    25    22    33    34    30    33    34    23    35    20    32     8     8    24     6    22
    26    33    21     6     2    12    22    16    31    15    26    21    32    24    28    34     6    35    19    36    32     3    32    34    14    18    35    10     4    18    21    28     7    23    19    34     9    24    29     2    24    17    14    13    16     5    22     2    29    32
    14    20    14    32    24     3    29    13    36    32     2    11    18    28    32     6    29    24    15    13    17    18     3    33    36     6    36    31    17    17    22     2    13    35     7    26    30     4    12     7    27     4    14    12    18    23    32    26     3    27
     2    24    13    28     6    35    29    11    28     8    33    19    24     2    19     2    23    22     5    26    10     8    28    26    27    19    28    17    36    18    27    33    18     2     2    23    18    10     2    27    32    14     2    17     2    15    18    13    18    15
    12    14    17    12    15    34     5     9    21    11    14    16    27    33    17     2     6     2    12    18    32    33    22     2     3    33     4    27    11     9     2    32     8    18    34     2    15    27    29     8    27    36    12    32    14    34     2    19     2    18
     3     5    10    11     9    19    25    34    32    24    20    16    28    34    34     5    25    17    36    21    13    24    13    32    14    13     7    22    35    13    11    31    15     6    23    15    35    28    33    25     5    22    14    17    32    19    32    26    14    21
    19    14     4    28    19    36    10    34    31     2    16    26    28    26     6    15    27    23    32    36    26    25    30    30    12    28    19    23    28     8     8    27    34    13    30    24    30    21    16    34    16    32    27    19    13    32    12    22    23    27
    29    20    30     6    15     2     2    32    31    32    18     7    26     2     6     8    26    30     4    15    36     3    35    35    13    36    31    11    23     3    33    25     4    25     2    28     8     4    16    20    31    24    34     5    35     2    28    29    26    18
    35    22    11     7    26    35     2    19     2    36    23    33    22    15    13    24     5    35     2     5     7     7    16    26    11    27    36    12     2    21     2    33    18    19     2    25     7    33     7    19    33    22     2    15    25    25    30    32    28    28
    31    10    33    15    27    24    27    28    28    13    25     6    20    21    26    14    16     3    30    17    16    33    24    23     8    20    12    14    31     5     4     6    14    12     7    18    35    11    11     2     6    22     9    30     7    17     6    25    19    26
    10     4    28    33    26     2    24    33     5    31    18    25    13    12    20    30    26    13    19    25     8    16    13     4    11    32    32     9    30     2     2     2    25     4     7    24    16    31    28    16    33    20    26     2    29     9    29     9    31    17
     4    25    14    26    30    35    23    20    26    19    28     6    17    18    25     8    34    29     4    24    10    12    10    14    16    30    16     8    27    32     2    22     2     2    13    18    20     5    22    15    31    33     6    21    11    26    28    36     7    33
    14     7    10     4    20    26    12    23    19     8     7     4     2     2    24    29     8    28    27     4    16     9    25    21    20    11    14     6    35    25    21     2    13    28    17     4    28    10    24     7     2    25    32    11    19    11    13    29    13    12
     4     4    20    31    32    17    32    34    11    22    16    14    16     7    25    13    31    29    27    26    31     2    20     2    26    12    34    30     3    35    23     2    15    30     3    15    25    11    26     6    13    33    30    14     6    29    20    35    20    34
