    46    43    33    43    19    32     8     6     8    46    10    14    13     2     7    12    21    26    35    38    23    14    43    31    35    27    40    21    41     2    15    15     5     4    20    25    32     6    23    17    12    23    35    18    35     2    10    28    28    39
    39    18    39     8     3    38    10    21    26    19    16    38    44    12    21    44     4    28    29    37    25    19    40     9     6    41    35    14    12    23    22     8     2    20     9     5    40    37     2    27    40    37    10    20    14    38    25    29    29     9
    32    20    28    36    32    17     4    45     7    30    25    28    35    44    25    30     7     9    33    43    30    41     7    10    32    42    31    20     3    15    41    26    38    41    44    38    17    15     2    36    12     9    32    12    22     2    23     9    44     2
    21    35    39    16     8    25    35    34    32    10    24    33    29    46    19    42    15    27    29     2    17    44    30    12     7    39    30     3    37    13    31    16    43    43     2    10     2    42    43    43    28    10    17     6     9    44     4    14    18    32
    20    36     8     4    15    26    42    34    28    12     7    10     9     7    10    28    45    10    31    27    26    27    25    37    38    32     8    16    29    20     3    32     7     4    27     2    37    35    23    24    42    44    35    30    32    20    35    23    36    37
    16    46    24    23    24    40    28    14     5    24    22    42     8    39    45    37    21    20    30     5    44    30    44    10    34    25     3    24    23     3    24    40     2    34    36     3    20    24    17    43     8    23    18    35    28     3    46     4    28     6
    44    32    34    15     7     7    32    30    27    28    33    26    35    46    29    27    36    31    41    32    30    39    30    24    39    36    42    35    25    10    21     7    29    17    12     5    11    40    29     6    41     2     3    34    27    36    38    12    44     4
    11    27    36    20     2     2     2     5    37    17    36    19    10    44    21    37    40    38    19    28    15    33    17    39    27    43    30    42    21    19    23    40     9    20    39    26     2     2    10    14    44    20    31    27    44    20    23    39    43     6
    39    31    12    22    42    12    40     7     7    11     5    45    12     7    21    36     6    12    43     2    42    13    10    20    44    32    31    37    43    30    20    12     8    44    32    23    37     2     8    41    10    11    18     2    41    22    33    25    27    45
     4    20    16     2    15    23     2     2    15    11     2    27    12    37     2    11     2    30    35    28    12     3    17    17    31    36    14     2     2     9    28    19    14    29    37    36    20    13    29    24    45    14    44    37     2    35    40    24    22     2
     8    37    15     5    45    14    44    19    16     8    14    36    17    27    22    41    12    41    16    41    22    37    29    20     4    16    17    25    10    41     5    33    13    27    13    43    32    38     5    35    30    35    33    37     5    20    38    17    46     2
     8    38    45    27    28    28    30    14    19    29     5    43    27    35    32    21    36    14    25    41     7    26     8     3    46    43    43    40    46     2    31    14    27     2    17    44    14    29     2    38    11    20    31     2    24    13    44     2    46     4
    45    30    17     6    42    17    14    27    17    16    33    19    19    32    43    34    24    36    26    24    39     2    39    21    33     2    36    38    14    16    38    12    36    14    29    46    21    21    16    19    17    41    21    14     2    26    15     6    37    36
     7    40     6    18    12    39    19    42    46    16    25    35     6    32    19    30    39    18     5    41    35    20     2    30    24     9    45    19    14    27     5    25    10    13    27    38    34     2     2    27    10    38    19     5    16    22     4    41    25    19
    17    38    23     7    42     4     7    17    45    46    44    21    16     7    10    23     2    23     5    10     3    32    20    45    20    26     7    39     2    23     5    34    17    32    37    28     8    11    29    33    40     2    24     4    11     2     2    35    13    40
    39    32     9    39     8    43    11    11    37     5    38    36    12    42    25    19    19    11    46    34    41    35    44     3    14    38    21    38    37    36    44    32    34    34    23     3    15    29    11    32     2    36    29     9    23    13    39    42     3    38
    46    30     2    25    45    14     2     6    22    23    26    36     5     4    12     2     5    36     5     8     5     7    23     6    27    13    18     6     5    20    26    29    45    42    26    27    45    42    28    13    22    11    36    27    27    13     2    20    14    23
    15    12     2    32    12     4    27     2    19     2    46    10    20    28     2    40    19    31    44    24    25     2    35    20    30    14    11     2     2    36    27     6    20    35    46    11    41    24     2    29     6    35    17    35    25    34     3    32    36    16
     8    35    21     4    14    33    40     2    32     3     7    20    38    28    15    10    27    20    25    42     8    20     2    39    46    25    34    10    14    22     7    38    36    15     3     9    25     2    15     7     5    46    36    39    34    27     6    45    28    11
    42    23     3    35    42    12    14    18    17    34    43     2    27     4     4     9    40    25    46     9    37    11     3    27    30    24    11     2    25    35    40    13    30    20     2     4    25    38    26     2    39    38    13    45    27     5     5    13     2    46
    46    32    38    29     2     9    46    35    14     5    16    27     7    39    29    22     2    23     2    15    18    46    18    17    46    27    34     8    42    17    43    36     6    34    37    42    32    22    11    38    11     3     2    27    12     2    36    37    15    43
    11    13     2     5    20    25    27    46    45    22    13    31     2    40    36     8    22    19    43    29     2    43    22     2    41     6    22    25    42    22    42    35    17    32    23    42    34     2    26    19    38    16    20    25    33    26    10    37    46     5
     4    12    26     7    33    12    12    32    39    12    24     6    18    32     3    13     8    25    28    13    13    24     4     2    35    39    43    15    28    24    31    43    21    41    40    18     2    31    23    25    34    36    15    23    37    27    10     2    29     8
    44    22    18    14    41    35    38    46    23    11    16     7     9    28    37    29    22    10     3    26    19     7    43    12    12    33    32    18    18    36    36    12    34    25    16    39     2    16    31     4     9    43    34    30     2    34     8    44     2    17
    38    43    30    44    38    24    25    34    12    10    26    41     5    45    26     2    30    33    24    29    23    29     5    23    37    10    45    16     6    17    25    10    31    28    28     2    13     6    17    25    26    12    27     6    27    11    35    41    34    18
    30    19    24    22    15    41    35    20    21    13    14    40     4    42    31    35    38    30    33    43    29    45    46    28    38    22    45    22    14    42    45     2    34     9    46    18    20    44     2    45     5     5    32    44    31    38     2    31    15    16
    40    15    46    16    24    25    26     8     6     7     8     3    35    15     7    37    24    38    18    33    11    38     3     2    17     3    36     7    15    24    17     2    26    45    39    38    32    46    16    45     3    23    41    23    10    25     2     5     5     2
    34    41     9    14    14    36    25    36    10    29    41    38    23    31    26    33    26     4    41    23    12    17    26    28    41     4    10    29    33    18    43    24     6    32    35    29    13    15    21    23    24     2    33    13    44    18    15    29    38    18
    16    14    21    19    13     9     6     8    32     2    18    16    35     9    41    34     2    36    36     8     4     3    34    41    23    11     6     9     6    19    12    45    27    36     3    13    22    37    40    18    18    16     2    16    45    19    42     7    19     6
    10    44    19     2    24     6    40    38     2    38    30     8    23    44     4    45    21    21    16     4    44     2    25    35    33    39    21     4     7     6     9    31     6    41    45    42    15    37    30    20    14    12     6    32    22    34    38    30    16    43
    15    46    41    36     9     5     9    17    44    17    33     6    19    22    17    46     2    43     2    22    43    37    35    35    14    22    41    27    43     4     7    15    27    12    32    22    11     6    37    27    18    10    21    24    39     7    29    44    44    38
    32    12     6    26    35    25    20    10    12    16    40    30     9     7    42    19    36     2    38    16    39    24    14    36     4    35     6    21     6    42    42    18    19    10    29    20    22    20    44    20    18     5     7    12    22    25    46    31    35    19
    44    21     5    24     2     9     2     4    15    15    18     2    30     6     2    45    42    17    15    26    35    15    24    14    28    19     2    19    24    21    18     3    22     9    43    43    21    22    18    27    37    44    24     3    11    13    10    42    33    40
    37     2    44    18    44    16    12    16    36    21    26     4     2     5    17    33     2    38    39     5    38    17    46    21    38    13     8     4    18    39    32    11    14     6     5    11    34     6    32    33     2    36    12    41    15     3    30    29    16    11
    45    17     2    33    15     2     2     2    46    25    31    22    42    25    13    21     3    18    39    32    46    12    41    18    44    33    32    33    25    17    40     2    39    13     2     5    26    10    44    17    28    23     9    15    38    40     6     4     2     3
     8    40    18     8    13    25    23    12    33     5    23    20    29     5    21    19    19    10    24    18     7     4    37    43    24     7     3     2    19    32    40    25    15     4    46    42     8    21    27    28     7    21    37     5    44    18     3    26    22    35
    34    18    13    44    16    25    36    31    19    33    19     5    24    24    31     2    27    25     7    38    26     4    38    37     5    40    18    21    37    19    31    33    31    22    33    41    12    15     2    20    31    11    35    13    37    38    27    21    27     6
    24    36    29     5     5    30     2    10    27    16    18    15    11    14    40    28     7    17     2    26    14    27    16    34    22     2     9    40    33    41    12    12    23    34    19    18    16    17    29    13    11    26     6    28     2    41    18    41    21    17
    25    10    16    41    27    20    37     7    10    46    12    17    42    39    43    38    44     6    12    39    21    42    25    34     4    16    25    46    22    33    12    27     8     2    46     9    16    31    37     6    37    33    11     7    18    19    45    14    33    17
    26    24     4    17    25    28     9    44    28    15    39    18     3    37    30    43    26    21    14    15    18    21    30     3    36    20    44    38    23    31     2    14    39    35    26    30    24     5    40    17     2     9    18    15    25    35    43    33    14    16
    19    16    24     2    41    31     7    35    44     4     6    19    30    14    44    10    24     9     2    11    38    27     7    22    36    20    28    14     2     2    17    29    39    31     2    42    33    15    46    13    45    39    35     5    35    16    10     2     2    42
    12    29    25     5    14    32    35    46     2    37    43     2     9    14    12     3    16    38    29    28    24    13    14    13    34    26    33    20    27    37    31    16    22     5     4     9    24    43    27     5    39    36    34    12    38    15     4     4    12    31
    40    13    14    10     8    19    24    46    23     2    14    29    24     9    25     4    39    37    24     3    13    24    40    25    11     2    22     2    41    15     8    41    40    18    20    13     7    27    44    42    33     9    34    27    46    28    16    31    37    22
    14    43     4    35    42    18    15    40    17    17    44    36    13    36    40    28    27    40    23     4    19    39    14    19    39    13     4     5     9    42    30    34    41    46    14    12     6     3    31    16    17    40    43     2    19    34    42     2     2    16
    14    36     9    26    27     2    41    26    43    46    19    21    27     5    25    43    26    12    41     9    16    23    11    45    12     4    37    34    35    28    42    41     7    16    32    12    28    26    39    26    26     7    31    33    21    45    34    29    30    30
     3    14    31    34    41    34    25    10    13    29     6    30    32     5     2    44    16    42     3    30    18     6     2    46    18    38     9    24    24    12     2    35    46    24    19    44    11     9    23    39    15     3    35    41    46    15    45     2    16    20
    24    35    11    43    13     4    18     4    17     2    32    21     3     2    16    44    34    10    15    44    36    23     3    18    24    13    10     2    42     2    18     7    20    29    16    37    46     2    40    41    39    45    28     2     4    45     4    40     3    44
    15    16     2    41     4    29    40    12    32    36    32    27    41    39    32    23    26    42    37    25    20    17    19    24    33    17    39    19    45    31    23    38     6     2    28     2    17    14    30    16     2     9    43    32    19    19    25    13    38     2
    25    12     7    26    45    28    35    10    26    45    24    42    36    44    14    15    12    25     2    33     2     5    35    39     6     2    36     7    45    31     7    24     9    18    13     2    17    40    34    38     8     2    33    33    40     4    26     7    21    28
    36    42    23     3    37    45     3    27    31    10    26    41    37    14     2    30     7    13    46    19    16    29    38    23    37     4    11    28    15    45    10    18    43    44    38    44     2    27    22     4    44     2    45    33    38     2     6     5    43    45
     6    21     8    23    18    38    21     3    14    32     2    45    43    13    13    36    45    44    15    31    28     3    31     6    20    28     8    15    34    19    37    44    45    41     5    34    44    21    28    41    35    38    38    33    10    15    17    42    45    12
    27     2    36    11    19     3    36    17    36     8    10    29    36    22    39    39    37     6    31    43     2    16    14     5    17    21    27     2    43    16    17     8    37    33    10    13    20    17    19    37    34     4    22    23    21    34    17    30    45    42
    19    19    41    18    41     7    16    30    18    27    36    31     7    27    39    15    10    21     2     7    16    28     2    14    12    18    10    45    31     6    20    15    45    20    43    33    37    23    17     2    44    20     9    31    28    32    37    17    31    12
    42    44     8    32    23    13     2     6    12    39     2    15    30     6    21    30    12     5    26    20    37    13    30    15    41    14    38    24    22    19    11    27     8    19    24    28    32    17    45    41    17    25     4    25    40    22    32     7    16    10
    32    34    27    16    18    46    13    22    45    20    35     8    36    10     6    42    46    41    32    44     2    38    34    34    46    36    31    37    39    35    45    16     5    17    43    46    23    18     4    24     7    32    46    34    10    46    43    36    42    21
    46    15    17     9    29     2     8     8    44     7    25    16    34    40    29    33    22    44    22    14     2    29    18    36    19    34    28    15    14    33    25     2    15    25    35    42    44     2    43     6     2    11     2    17    16    29    14    18    21    45
     4    20     2    10    21     2    25     8    16    32    37    38    33     7    12     2    31     3    12    37     2     6    34    20    31     2    41    46     7    20    17     6    29    16    24     6    32    22    46     7    16    41    29    11    40    20    17     5     2    18
     7    31    10    14    21    13     2    44    12    41    20     2     7    16    37    11    19    36    15    12    31    33    16    17    10     2     2    25     5    26    21     2     3    14    40    22     7     5    24    25    43    42     5     2    32    18    43     5    41    32
    38    11    44    16    12    22    29    40    24    29    12    28    41     5    32    15    14    46    39    13    19    33    23    13    23    12    10     8     6     9    44    12    37     5    29     2    42    28    25    44    42    43    28    10    25    46     8    38    29    33
    17    27    29    24    33     2    19    25    13    10    34    13    19    35    29     2    38    25     2    43    40    14    14     2     5    31     3    18    38    13    17    12    25     5    16    30     3    37     2    28    22    19    20    25    35    14    26    39    21    36
    33     2    15    26    10    14    11     3    45    17     2    36    24    44    45    40    39     4    13     3    17    25     3    25    22    35     9    43     4    18    32    16     7     6    15    28    12    38    19    33    25    13    15    46    42     2     5    26     7    18
    44     2    15     8     2    13    23    36     6    46    22    19    13    21    23    44    33    13    43    20    32     2    19    18    41    15    32    36    20    36    37     2     2    12     2    23    36    15    11     7    36    40    25    16     2    13    25    15     2    27
    40     2    38    10    40    34    33     9    23    36    22    30     3    39    23    23    18    41    12    39    39    14    31     7    22    29    23    16     2    34     4    40    46    39    39    24    45    10    15    34    21     3    28    33    38     2    26    14    23    43
    32    42    32    41    21    28    28     3     4    19    42     6     5    38    46     9    16    17     7    39    40    23    37    16    38    22     2    19     2    38     5     5    27    21    28     3    16     3    22     9    41    26    39    27    43    42     7     2    27     2
     7    27    38    19    29    15    36    20    12    35     2    13    27    42    29    43     5    36    21    29     7    27    16    45    40     7    30    43    12    30     6    41    41    35    21    42    16    46    25    34    39     9     4     4    25    33    46     2    43    40
    40    46    10    27    18    14    42     5    46    26    28    30    29     2    18    44    33     7    29    43    35     2    40     9    24     5     9    31    45    36    46    37    30    19    28    15    21    26    12    12    28     2    27    23     7    43    46    25     5    37
     7    13    13    40    15    37     8    22    14    24    37    29    16    37    12    14    33    12    24    40    37    45    15     3    36    39    40    21    34    28    27    19    33    36    16     3    17    24    17    12    33    15    39    25    35     3     7    34    22     3
    31    10     7    41    34    32    32     8    42     6    23    16    33    42    38    34    20    14     6    46    20     9    26    41    27    43    44    36     2    20    39    15    22     3    28    45    38    11    16    39    31    46     2    42    41    26     9    46    35    44
    15    22     2    11    12     8    36    33    20    40    27    12    13     5    38    12    13    28    18    19    30    15     6    46     2    16    28    36    10    20    36     2     8    12    44    37     7    22    11     2    45    44    30    38    22    29    37     6     8    30
    38    17     5    42    33    40    23    46    41    31    45    30     4    38    29    23    36     3    10    32    46    39    39    36    46    28    10    26    17    25    20    46    38    12    26    22     3    38    28    29    39    46    38     3     3    22    29    39    19    35
     3    13    23    24    26    35     4    20    41    21    46    35    42    43     2    46    21    30    11    38    34     2    14    14    32    22    10    41     4    43    18    28    20     2     7    46    19     3    33    40    45    18    27    27    44    43    42    31     4     5
    20    18    16    18    43    41    14    15    31     4    10    15    16    15    39    25    46     5    21     4    15    24    31    29    10    16    18    44    17    15     7     5    29     7     5    28    31    30     2    33    30    44    27    11    15    41    42    45    46    43
    21     7     5    43    43    35     5    40    28    24    46    19    24     7     2    45     7     2    40    21    46    36    37     3    41     2     7    25     2    23     2    43    42    21    10     3    45    10     2    42     2    19    42    22     5    32    23    22     5    20
     2    13    15    24    43    24    22     9    28     2    20    45    16    41    44    38    29    20    44    46    36    10     2    46    40    40    37    14     7     8    39     2    16    29    14    31    35    18     8    27    19    38    19    25    35    21     2    16    39    16
     5    42     8    40    14    21    39    21     8    11    25     2     7    39     4    31    17    20    23    44    31    36     3    40     4    46    27     3    30    20    15    13    44    23    40    17    39     9    35    38    11    20    29     5    34    20    41    28    16     8
    37     2    27    23    22    13     2    40    28    27    41    12    17    38    31     3    27     5    12    40     5    28     2    25    34     4     5    46    26     2    15    38    14    31    27    14     7    27     2     7     2    40    33    33    22    37     2    30    37    45
    35    45    27    12    24    38     2    45    18    13    27    23     5    16    35    32    25    17    41    41    24    44    39     2    19    32    13    30    17    30    21    14     8    34     7    15    43     2    13    36    34     2    19    18    41    32    19     6    26    41
    41    44    44     7    26    42    37    39    35    36    42    37    36    46    24     9    43    17    40    27    11     8    15    36    30    18    25    13    24    41    33    19    42     2    18     6    34     2    43     3    46     5    31    32    23     3    29    22    19    22
    22    29    37    30    19    21     8    32     2     2    28    45     3    34    25    27    12     6     2    28    25    30    22    14    46    12    27    33     8    23    30     5    27    22    17    10    19    32    32    27    35    37    32    10     6    37     9    11    46     2
    15     2    23    43     5     6    25    22     2    13    34     5    45    22    11    32     9     2    20    25     3     6     8    34     2    33    15    43    27    32    44    34    18    26    42    30    13    42    43    41    30     5    24    18    43    22    40    21    39    24
    10    10    15    30    30     2    42     3     3    33     2    12     2    17     6    40    29     8    30    33     6    32    33    27    29     2    18    18    16    45    10     9    28    36    22    29     6    15    12     8    36    43    26    25    16    45    11    23    24    44
    30     5    25    15     4    40    33    23    25    13    18     8    28    15    20    21     2    46    17     2    30    32    11    37     4    28     4    36    25     3    40     3    30    37    44    29    26    24    19    43    14    15    25    46    20    27    10     9     9    22
    13    30    37     6    11    16    21    38    29    24    26     7    26    29    24    17    44    14    30    26    29    25    31     8    19    34     2    14     2    28    26    11    44    36    22     5    30    30    23    41    15    32     5    16    40    15    26    27    42    35
