    24    44     2     7    15    27    46    46    20     2
    10     5    23     3    43     6     8    14    38    27
     7    30    22     8    27    41    45    29    34     2
    13     2    22    20     2    37    33    34    36    43
    24    24    14    28    31     3    44     2    30    18
    37     4    45    13    25    45    34    26     2     6
    19    24    30    31    18    11     4    18    45    30
    17     6    25    31    15     4    16    18    44    35
    29     6    20    12    19    34    44    20    33    44
    14    39     8    23    27    15    46    30    39    23
    41    39    14    38     2    35     7     2     7    37
    46    30    45    24     4    41    46    33    33    37
    38    43    45     9    26    18    27    37    19     7
     5     7    37    13    22    19    32     5    16     4
    36    37    38    10    38    37    18    28     2    29
    42    20    25     6    40     5     6    30    43    36
     2    15    43    33    11     2    20    20     4    13
    29     2    37    22    11    18     2    18    26    45
    23    24     2    26    13     5    41    25    35    20
    36    37    28    31    25     9     2    43    40     2
     9     5    15    23    35    10    22    33    20    24
    10    34    37    39     9    27    17     6    44    27
    26    43    23    33     3     2    43    33    17    19
    19    40    42    27    35    44    10    16     9    14
    35     9    46    39    43    42     5    20    21     9
    40    45    39     5     4    33    21    45    34    40
     3    34    44    10    14    10     2     9    20     5
    42    19    13    33     6     2    14    44    37     5
     9     6    32    39    46    30    35    41    25    19
    22     2     2    11    30    15    40    44     9    23
    37     2    34    20     9     3     2    25    10    20
    19    23     5     3    13    19    41    28    24     4
    20    40    35    45    28    44    24    22    45     5
    11    26    38    43    14    44     7    45     3    45
    40    36     3    22    14    23     5    21     5    18
    25    43     4    29     2    13    23    40    23    13
    12    32     6     2    25    29    42    46    10    34
     7    18    29    34    24    16    41     9    14    25
    43    17    39    43    26     2    37    38     9     5
    23    43    13    16     5     6    15    37    24    20
    36    26    41    42    13    10    37    17     9    44
    24    35    44    35    11     2    17    15    25    38
    41    22    25    22    31     7    45    21    39    39
    15     4     9    28     2    40     3     2     8    14
     7     4    28    17    11    11    34     2    26    26
    41    15    17    31    46    23    31     5    30    26
    36     2    24    35    26    11    28    35    18    38
    36    21    41    31    18    27    19     4    32     5
    15    16    21    27    29     6     5    10    46    24
     3     5    34    15     2    12    45    35    36    45
    24    23     2    12    28    37    15     2    23    33
    36    35    32     2    33    32    39    28     9    29
    41     4     3    29    38    41    19    31    31    36
    13    22    22     2    19     2    20     4    31    29
    13     9    28    27     4     2    38    42    13    37
    23    45    33    16    35    43     2    42     3    26
     6    30    46    13    41    38    31    36    40    31
     2    14    44    22     4    42    31     7    34    20
    22     6    21    12    44    27    21    26    15     2
    35    37    12    16    27     8    43    20    40    24
    30     3    30     8    29    24    19    38    35     3
    44     5    13    21    31     2    37    12    25    26
    18     2     3     2     4    46    10    21    45    28
     5    29     9     2     3    30    22    22    44    41
    15    43    36     2    23    15    13     2    17    46
    22    18    38    11     7     6    33    43    12    17
    36     8    17    41    24    11    38    24    25    16
    23    23    35     6    20    34    10    18    11    17
    17     2    45    44    23    17    44    29    40    27
    28    23    35    22    20    10    27    42    15    16
    30    40    32     8    15    18    39     9     8    11
    32    40    28    29    45     2    22    36    26    38
    22     2    11    43    39     4    44    14    20    33
    10    37    32    26    27    25    36    26    25     8
    42     3    25    29     9     7    43    20    14     6
     2    44     5     3    26    44    40    34    26     7
    36     2    13    41     4    24    27    18     6    39
    44    17     2     2    39    39    43    38    44    11
     3     3    38     6    13     2    25     6    28    33
     5     8    15    14    32    44     4    44    23     2
    45     9    12    37    41    18    13    20    18    39
     2    42    33     6     7    31    15     2    39    12
     2    16     2    37    12    39    46    10    10    16
    22     4    12    37    27    36    32    19    42    44
    17    29     2     7    43    44     2     7    11    14
     2    42    22    35    41    30    37    21     4     3
    17    12    22     2    23    26    14    40    36    37
    35    21    43     8    37    26    33     3     2    38
    39     9    35    26    31    46     8    41    22    18
    34    24    24    16    43     2    25     9    41    45
    37    31    17    18    14    42    24    34    15    46
    27    38     3    20    36    23    20    22    11    34
    22    45    24     5    11    40     2    28    25    20
    21    39    27    28    26    10    46     2    35    24
     3     5    35    35    36    12    34    21    19    21
    20     9    29    39    43     2    25    17    35    15
    24     8    33    36    37     5    37    39    25    37
    11    38    16    33    28     4    20    45    26    33
    41    42    33     9     2     2    18    30     8     2
     4     2     2    17    36    18    24    45     6     2
    35    14    35    35    43    14    12     9    28     4
     4    20    14    13    42    39    32    43    28    32
    43    40    45    21    31    10    10    41     7    38
    23    32    22     8     2    36    38    16    29    15
    23    21    31    41    26    43     8    44    18    46
    31     3    30    43    12    18    45    33     5    18
    22    25     9    40    18    43    12    40    27     2
    40    16    12    37    15     7    38     2    26    31
    13    20    12    31    40     3    27    37    46    30
     2    34    18    26    31     8    26    40    14    37
    17    17     4    32    46     8    46    29    16    16
    38     2    37    45     9    23    28     4    35     8
    24     5    12    36    17    40    31    23     4    25
     2    41    36    25     7    45    26    35    26    10
    32    19    41     2    20     2    39    39     6    23
    33    10    26    22    24    19    26    17    46    18
    24    31    17     2     2    39    17    33     2    25
    31    12     2    16     2    13    18    37    18    14
