   419    61   767    61
   139    61    47    61
   345    61   641    61
   719    61   295    61
   708    61   183    61
    87    61   722    61
   313    61   753    61
   608    61   588    61
    39    61   483    61
   388    61   343    61
   655    61   346    61
   581    61   499    61
   502    61   640    61
    14    61   244    61
   340    61   298    61
   745    61   689    61
   781    61   320    61
   265    61   201    61
   731    61   215    61
    10    61   236    61
   690    61   321    61
   183    61   255    61
   360    61   270    61
    43    61   217    61
     5    61   644    61
   593    61    74    61
